participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.prolific_id,participant.prolific_study_id,participant.prolific_session_id,participant.inactive_excluded,participant.inactive_excluded_reason,participant.group_dropped,participant.part1_payoff_eligible,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.participation_fee,session.config.real_world_currency_per_point,session.config.control_questions_max_attempts,session.config.skip_intro_control_questions,session.config.use_test_timers,session.config.completionlink,bargaining_tdl_intro.1.player.id_in_group,bargaining_tdl_intro.1.player.role,bargaining_tdl_intro.1.player.payoff,bargaining_tdl_intro.1.player.prolific_id,bargaining_tdl_intro.1.player.prolific_pid_url,bargaining_tdl_intro.1.player.prolific_study_id,bargaining_tdl_intro.1.player.prolific_session_id,bargaining_tdl_intro.1.player.draft_history_left,bargaining_tdl_intro.1.player.draft_history_right,bargaining_tdl_intro.1.player.signal_left,bargaining_tdl_intro.1.player.signal_right,bargaining_tdl_intro.1.player.first_intention_selected,bargaining_tdl_intro.1.player.example1_earnings_you,bargaining_tdl_intro.1.player.example1_earnings_left,bargaining_tdl_intro.1.player.example1_earnings_right,bargaining_tdl_intro.1.player.example2_earnings_you,bargaining_tdl_intro.1.player.example2_earnings_left,bargaining_tdl_intro.1.player.example2_earnings_right,bargaining_tdl_intro.1.player.example3_earnings_you,bargaining_tdl_intro.1.player.example3_earnings_left,bargaining_tdl_intro.1.player.example3_earnings_right,bargaining_tdl_intro.1.player.time_welcome,bargaining_tdl_intro.1.player.time_instructions_part1,bargaining_tdl_intro.1.player.time_control_questions,bargaining_tdl_intro.1.player.time_goodbye,bargaining_tdl_intro.1.player.time_chat_and_signals,bargaining_tdl_intro.1.player.time_on_page,bargaining_tdl_intro.1.group.id_in_subsession,bargaining_tdl_intro.1.subsession.round_number,bargaining_tdl_main.1.player.id_in_group,bargaining_tdl_main.1.player.role,bargaining_tdl_main.1.player.payoff,bargaining_tdl_main.1.player.player_color,bargaining_tdl_main.1.player.part1_calculated_payoff,bargaining_tdl_main.1.player.signal_left,bargaining_tdl_main.1.player.signal_right,bargaining_tdl_main.1.player.first_intention_selected,bargaining_tdl_main.1.player.time_welcome,bargaining_tdl_main.1.player.time_chat,bargaining_tdl_main.1.player.time_signals,bargaining_tdl_main.1.player.time_chat_and_signals,bargaining_tdl_main.1.player.decision_choice,bargaining_tdl_main.1.player.received_signal_left,bargaining_tdl_main.1.player.received_signal_right,bargaining_tdl_main.1.player.id_player_on_the_left,bargaining_tdl_main.1.player.id_player_on_the_right,bargaining_tdl_main.1.player.time_experiment_terminated,bargaining_tdl_main.1.player.time_decision,bargaining_tdl_main.1.player.time_results,bargaining_tdl_main.1.player.time_on_page,bargaining_tdl_main.1.player.chat_interrupted,bargaining_tdl_main.1.player.participant_left_ts,bargaining_tdl_main.1.player.part1_payoff_eligible,bargaining_tdl_main.1.player.decision_inactive,bargaining_tdl_main.1.player.signal_inactive,bargaining_tdl_main.1.player.received_signal_left_inactive,bargaining_tdl_main.1.player.received_signal_right_inactive,bargaining_tdl_main.1.group.id_in_subsession,bargaining_tdl_main.1.group.grp_coordinate,bargaining_tdl_main.1.group.grp_triadicsplit,bargaining_tdl_main.1.group.selected_part_for_payment,bargaining_tdl_main.1.group.chat_left_p1,bargaining_tdl_main.1.group.chat_left_p2,bargaining_tdl_main.1.group.chat_left_p3,bargaining_tdl_main.1.group.group_dropped,bargaining_tdl_main.1.group.reconnect_deadline_ts,bargaining_tdl_main.1.group.interrupted_player_id,bargaining_tdl_main.1.group.last_ping_p1,bargaining_tdl_main.1.group.last_ping_p2,bargaining_tdl_main.1.group.last_ping_p3,bargaining_tdl_main.1.group.submit_grace_until_p1,bargaining_tdl_main.1.group.submit_grace_until_p2,bargaining_tdl_main.1.group.submit_grace_until_p3,bargaining_tdl_main.1.group.part1_payoff_eligible,bargaining_tdl_main.1.subsession.round_number,bargaining_tdl_part3.1.player.id_in_group,bargaining_tdl_part3.1.player.role,bargaining_tdl_part3.1.player.payoff,bargaining_tdl_part3.1.player.decision,bargaining_tdl_part3.1.player.example1_earnings_you,bargaining_tdl_part3.1.player.example1_earnings_left,bargaining_tdl_part3.1.player.example1_earnings_right,bargaining_tdl_part3.1.player.example2_earnings_you,bargaining_tdl_part3.1.player.example2_earnings_left,bargaining_tdl_part3.1.player.example2_earnings_right,bargaining_tdl_part3.1.player.all_control_questions_correct,bargaining_tdl_part3.1.player.time_instructions_part3,bargaining_tdl_part3.1.player.time_summary_part3,bargaining_tdl_part3.1.player.time_control_questions_part3,bargaining_tdl_part3.1.player.time_thank_you_part3,bargaining_tdl_part3.1.player.time_decision_part3,bargaining_tdl_part3.1.player.time_results_part3,bargaining_tdl_part3.1.player.time_on_page,bargaining_tdl_part3.1.player.selected_part_for_payment,bargaining_tdl_part3.1.group.id_in_subsession,bargaining_tdl_part3.1.subsession.round_number,bargaining_tdl_survey.1.player.id_in_group,bargaining_tdl_survey.1.player.role,bargaining_tdl_survey.1.player.payoff,bargaining_tdl_survey.1.player.gender,bargaining_tdl_survey.1.player.age,bargaining_tdl_survey.1.player.field_of_study,bargaining_tdl_survey.1.player.university_years,bargaining_tdl_survey.1.player.job_status,bargaining_tdl_survey.1.player.willingness_future,bargaining_tdl_survey.1.player.willingness_risk,bargaining_tdl_survey.1.player.reciprocity_positive,bargaining_tdl_survey.1.player.reciprocity_negative,bargaining_tdl_survey.1.player.willingness_donate,bargaining_tdl_survey.1.player.trust_general,bargaining_tdl_survey.1.player.beauty_contest_guess,bargaining_tdl_survey.1.player.time_on_page,bargaining_tdl_survey.1.player.time_survey_intro,bargaining_tdl_survey.1.player.time_survey_questions,bargaining_tdl_survey.1.player.time_survey_scale_intro,bargaining_tdl_survey.1.player.time_survey_page4,bargaining_tdl_survey.1.player.time_survey_page5,bargaining_tdl_survey.1.player.time_survey_page6,bargaining_tdl_survey.1.player.time_survey_page7,bargaining_tdl_survey.1.player.time_survey_page8,bargaining_tdl_survey.1.player.time_survey_page9,bargaining_tdl_survey.1.player.time_survey_page10,bargaining_tdl_survey.1.player.time_final_results,bargaining_tdl_survey.1.group.id_in_subsession,bargaining_tdl_survey.1.subsession.round_number
11,l230tqst,,0,0,32,,,,0,,,0.0,,,,,,,,el73t6hp,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,11,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,11,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
12,g79ntp6i,,0,0,32,,,,0,,,0.0,,,,,,,,el73t6hp,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,12,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,12,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
13,skkusurt,,0,0,32,,,,0,,,0.0,,,,,,,,el73t6hp,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,13,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,13,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,13,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,13,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
14,ed8cj1uq,,0,0,32,,,,0,,,0.0,,,,,,,,el73t6hp,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,14,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,14,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,14,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,14,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
15,wx99t99z,,0,0,32,,,,0,,,0.0,,,,,,,,el73t6hp,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,15,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,15,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,15,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,15,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
16,5s01m5b6,,0,0,32,,,,0,,,0.0,,,,,,,,el73t6hp,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,16,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,16,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,16,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,16,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
17,0oc8cog0,,0,0,32,,,,0,,,0.0,,,,,,,,el73t6hp,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,17,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,17,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,17,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,17,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
18,6yal9yc0,,0,0,32,,,,0,,,0.0,,,,,,,,el73t6hp,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,18,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,18,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,18,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,18,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
19,w2p7bj1s,,0,0,32,,,,0,,,0.0,,,,,,,,el73t6hp,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,19,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,19,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,19,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,19,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
20,xp9p3lh5,,0,0,32,,,,0,,,0.0,,,,,,,,el73t6hp,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,20,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,20,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
21,pcya5czp,,0,0,32,,,,0,,,0.0,,,,,,,,el73t6hp,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,21,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,21,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,21,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,21,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1,9sohi2eg,,0,0,32,,,,0,,,0.0,,,,,,,,ocnkhj5c,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,1,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,1,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,kbzsf2k1,,0,0,32,,,,0,,,0.0,,,,,,,,ocnkhj5c,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,2,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,2,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
3,qi1pt07x,,0,0,32,,,,0,,,0.0,,,,,,,,ocnkhj5c,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,3,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,3,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4,2h0fz66r,,0,0,32,,,,0,,,0.0,,,,,,,,ocnkhj5c,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,4,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,4,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
5,5qh9cg1p,,0,0,32,,,,0,,,0.0,,,,,,,,ocnkhj5c,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,5,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,5,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
6,t1ulyd1w,,0,0,32,,,,0,,,0.0,,,,,,,,ocnkhj5c,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,6,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,6,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
7,daeaz4eg,,0,0,32,,,,0,,,0.0,,,,,,,,ocnkhj5c,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,7,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,7,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
8,kuujoj6d,,0,0,32,,,,0,,,0.0,,,,,,,,ocnkhj5c,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,8,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,8,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
9,5ntkq24t,,0,0,32,,,,0,,,0.0,,,,,,,,ocnkhj5c,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,9,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,9,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
10,mbc7ot6v,,0,0,32,,,,0,,,0.0,,,,,,,,ocnkhj5c,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,10,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,10,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
11,qe1citqn,,0,0,32,,,,0,,,0.0,,,,,,,,ocnkhj5c,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,11,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,11,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
12,wacezlku,,0,0,32,,,,0,,,0.0,,,,,,,,ocnkhj5c,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,12,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,12,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
13,gaf8naih,,0,0,32,,,,0,,,0.0,,,,,,,,ocnkhj5c,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,13,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,13,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,13,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,13,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
14,3fh11q6y,,0,0,32,,,,0,,,0.0,,,,,,,,ocnkhj5c,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,14,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,14,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,14,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,14,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
15,2wsnxlo0,,0,0,32,,,,0,,,0.0,,,,,,,,ocnkhj5c,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,15,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,15,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,15,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,15,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
16,qrfr11bn,,0,0,32,,,,0,,,0.0,,,,,,,,ocnkhj5c,,,,,0,bargaining_tdl,0.0,1.0,5,0,0,https://app.prolific.com/submissions/complete?cc=C1HQEIID,16,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,16,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,16,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,16,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
