session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
0giczgk3,1,2zebxfxc,0,,InitializeParticipant,1779185147,1,0,0
0giczgk3,2,v01loser,0,,InitializeParticipant,1779185150,1,0,0
0giczgk3,3,naay1j0p,0,,InitializeParticipant,1779185152,1,0,0
0giczgk3,4,68y0nses,0,,InitializeParticipant,1779185155,1,0,0
0giczgk3,4,68y0nses,1,bargaining_tdl_intro,Welcome,1779185196,1,0,0
0giczgk3,4,68y0nses,2,bargaining_tdl_intro,InstructionsPart1,1779185201,1,0,0
0giczgk3,4,68y0nses,3,bargaining_tdl_intro,ControlQuestionsAttempt1,1779185220,1,0,0
0giczgk3,3,naay1j0p,1,bargaining_tdl_intro,Welcome,1779185224,1,0,0
0giczgk3,3,naay1j0p,2,bargaining_tdl_intro,InstructionsPart1,1779185227,1,0,0
0giczgk3,3,naay1j0p,3,bargaining_tdl_intro,ControlQuestionsAttempt1,1779185245,1,0,0
0giczgk3,2,v01loser,1,bargaining_tdl_intro,Welcome,1779185248,1,0,0
0giczgk3,2,v01loser,2,bargaining_tdl_intro,InstructionsPart1,1779185252,1,0,0
0giczgk3,2,v01loser,3,bargaining_tdl_intro,ControlQuestionsAttempt1,1779185269,1,0,0
0giczgk3,2,v01loser,9,bargaining_tdl_main,GroupingAfterControlQuestions,1779185270,1,0,1
0giczgk3,4,68y0nses,9,bargaining_tdl_main,GroupingAfterControlQuestions,1779185270,1,0,1
0giczgk3,3,naay1j0p,9,bargaining_tdl_main,GroupingAfterControlQuestions,1779185270,1,0,1
0giczgk3,3,naay1j0p,10,bargaining_tdl_main,Chat,1779185524,1,0,0
0giczgk3,3,naay1j0p,11,bargaining_tdl_main,Signals,1779185530,1,0,0
0giczgk3,4,68y0nses,10,bargaining_tdl_main,Chat,1779185568,1,0,0
0giczgk3,2,v01loser,10,bargaining_tdl_main,Chat,1779185569,1,0,0
0giczgk3,4,68y0nses,11,bargaining_tdl_main,Signals,1779185576,1,0,0
0giczgk3,2,v01loser,11,bargaining_tdl_main,Signals,1779185583,1,0,0
0giczgk3,2,v01loser,13,bargaining_tdl_main,DataMappingWaitPage,1779185583,1,0,1
0giczgk3,4,68y0nses,13,bargaining_tdl_main,DataMappingWaitPage,1779185583,1,0,1
0giczgk3,3,naay1j0p,13,bargaining_tdl_main,DataMappingWaitPage,1779185583,1,0,1
0giczgk3,4,68y0nses,14,bargaining_tdl_main,Decision,1779185619,1,0,0
0giczgk3,2,v01loser,14,bargaining_tdl_main,Decision,1779185627,1,0,0
0giczgk3,3,naay1j0p,14,bargaining_tdl_main,Decision,1779185644,1,0,0
0giczgk3,2,v01loser,15,bargaining_tdl_main,ResultsWaitPage,1779185644,1,0,1
0giczgk3,4,68y0nses,15,bargaining_tdl_main,ResultsWaitPage,1779185644,1,0,1
0giczgk3,3,naay1j0p,15,bargaining_tdl_main,ResultsWaitPage,1779185644,1,0,1
0giczgk3,3,naay1j0p,16,bargaining_tdl_main,Results,1779185647,1,0,0
0giczgk3,2,v01loser,16,bargaining_tdl_main,Results,1779185651,1,0,0
0giczgk3,4,68y0nses,16,bargaining_tdl_main,Results,1779185654,1,0,0
0giczgk3,3,naay1j0p,18,bargaining_tdl_part3,InstructionsPart3,1779185664,1,0,0
0giczgk3,2,v01loser,18,bargaining_tdl_part3,InstructionsPart3,1779185668,1,0,0
0giczgk3,4,68y0nses,18,bargaining_tdl_part3,InstructionsPart3,1779185675,1,0,0
0giczgk3,4,68y0nses,20,bargaining_tdl_part3,ResultsPart3,1779185677,1,0,0
0giczgk3,4,68y0nses,21,bargaining_tdl_survey,SurveyIntro,1779185678,1,0,0
0giczgk3,4,68y0nses,22,bargaining_tdl_survey,SurveyQuestions,1779185691,1,0,0
0giczgk3,4,68y0nses,23,bargaining_tdl_survey,SurveyScaleIntro,1779185693,1,0,0
0giczgk3,4,68y0nses,24,bargaining_tdl_survey,SurveyPage4,1779185698,1,0,0
0giczgk3,4,68y0nses,25,bargaining_tdl_survey,SurveyPage5,1779185701,1,0,0
0giczgk3,4,68y0nses,26,bargaining_tdl_survey,SurveyPage6,1779185704,1,0,0
0giczgk3,4,68y0nses,27,bargaining_tdl_survey,SurveyPage7,1779185706,1,0,0
0giczgk3,4,68y0nses,28,bargaining_tdl_survey,SurveyPage8,1779185708,1,0,0
0giczgk3,4,68y0nses,29,bargaining_tdl_survey,SurveyPage9,1779185715,1,0,0
0giczgk3,4,68y0nses,30,bargaining_tdl_survey,SurveyPage10,1779185721,1,0,0
0giczgk3,2,v01loser,20,bargaining_tdl_part3,ResultsPart3,1779185738,1,0,0
0giczgk3,2,v01loser,21,bargaining_tdl_survey,SurveyIntro,1779185741,1,0,0
0giczgk3,2,v01loser,22,bargaining_tdl_survey,SurveyQuestions,1779185755,1,0,0
0giczgk3,2,v01loser,23,bargaining_tdl_survey,SurveyScaleIntro,1779185756,1,0,0
0giczgk3,2,v01loser,24,bargaining_tdl_survey,SurveyPage4,1779185758,1,0,0
0giczgk3,2,v01loser,25,bargaining_tdl_survey,SurveyPage5,1779185760,1,0,0
0giczgk3,2,v01loser,26,bargaining_tdl_survey,SurveyPage6,1779185762,1,0,0
0giczgk3,2,v01loser,27,bargaining_tdl_survey,SurveyPage7,1779185765,1,0,0
0giczgk3,2,v01loser,28,bargaining_tdl_survey,SurveyPage8,1779185766,1,0,0
0giczgk3,2,v01loser,29,bargaining_tdl_survey,SurveyPage9,1779185768,1,0,0
0giczgk3,2,v01loser,30,bargaining_tdl_survey,SurveyPage10,1779185775,1,0,0
0giczgk3,3,naay1j0p,20,bargaining_tdl_part3,ResultsPart3,1779185786,1,0,0
0giczgk3,3,naay1j0p,21,bargaining_tdl_survey,SurveyIntro,1779185787,1,0,0
0giczgk3,3,naay1j0p,22,bargaining_tdl_survey,SurveyQuestions,1779185801,1,0,0
0giczgk3,3,naay1j0p,23,bargaining_tdl_survey,SurveyScaleIntro,1779185803,1,0,0
0giczgk3,3,naay1j0p,24,bargaining_tdl_survey,SurveyPage4,1779185807,1,0,0
0giczgk3,3,naay1j0p,25,bargaining_tdl_survey,SurveyPage5,1779185810,1,0,0
0giczgk3,3,naay1j0p,26,bargaining_tdl_survey,SurveyPage6,1779185813,1,0,0
0giczgk3,3,naay1j0p,27,bargaining_tdl_survey,SurveyPage7,1779185816,1,0,0
0giczgk3,3,naay1j0p,28,bargaining_tdl_survey,SurveyPage8,1779185818,1,0,0
0giczgk3,3,naay1j0p,29,bargaining_tdl_survey,SurveyPage9,1779185821,1,0,0
0giczgk3,3,naay1j0p,30,bargaining_tdl_survey,SurveyPage10,1779185827,1,0,0
0giczgk3,5,i3h1lkft,0,,InitializeParticipant,1779185849,1,0,0
0giczgk3,6,ru3im06t,0,,InitializeParticipant,1779185852,1,0,0
0giczgk3,7,538kv4h4,0,,InitializeParticipant,1779185855,1,0,0
0giczgk3,7,538kv4h4,1,bargaining_tdl_intro,Welcome,1779185865,1,0,0
0giczgk3,1,2zebxfxc,1,bargaining_tdl_intro,Welcome,1779185868,1,0,0
0giczgk3,1,2zebxfxc,2,bargaining_tdl_intro,InstructionsPart1,1779185871,1,0,0
0giczgk3,1,2zebxfxc,3,bargaining_tdl_intro,ControlQuestionsAttempt1,1779185891,1,0,0
0giczgk3,6,ru3im06t,1,bargaining_tdl_intro,Welcome,1779185894,1,0,0
0giczgk3,6,ru3im06t,2,bargaining_tdl_intro,InstructionsPart1,1779185897,1,0,0
0giczgk3,7,538kv4h4,2,bargaining_tdl_intro,InstructionsPart1,1779185900,1,0,0
0giczgk3,6,ru3im06t,3,bargaining_tdl_intro,ControlQuestionsAttempt1,1779185918,1,0,0
0giczgk3,7,538kv4h4,3,bargaining_tdl_intro,ControlQuestionsAttempt1,1779185935,1,0,0
0giczgk3,1,2zebxfxc,9,bargaining_tdl_main,GroupingAfterControlQuestions,1779185935,1,0,1
0giczgk3,6,ru3im06t,9,bargaining_tdl_main,GroupingAfterControlQuestions,1779185935,1,0,1
0giczgk3,7,538kv4h4,9,bargaining_tdl_main,GroupingAfterControlQuestions,1779185935,1,0,1
0giczgk3,6,ru3im06t,10,bargaining_tdl_main,Chat,1779186071,1,0,0
0giczgk3,7,538kv4h4,10,bargaining_tdl_main,Chat,1779186077,1,0,0
0giczgk3,1,2zebxfxc,10,bargaining_tdl_main,Chat,1779186078,1,0,0
0giczgk3,1,2zebxfxc,11,bargaining_tdl_main,Signals,1779186084,1,0,0
0giczgk3,6,ru3im06t,11,bargaining_tdl_main,Signals,1779186088,1,0,0
0giczgk3,7,538kv4h4,11,bargaining_tdl_main,Signals,1779186094,1,0,0
0giczgk3,1,2zebxfxc,13,bargaining_tdl_main,DataMappingWaitPage,1779186094,1,0,1
0giczgk3,6,ru3im06t,13,bargaining_tdl_main,DataMappingWaitPage,1779186094,1,0,1
0giczgk3,7,538kv4h4,13,bargaining_tdl_main,DataMappingWaitPage,1779186094,1,0,1
0giczgk3,7,538kv4h4,14,bargaining_tdl_main,Decision,1779186103,1,0,0
0giczgk3,6,ru3im06t,14,bargaining_tdl_main,Decision,1779186108,1,0,0
0giczgk3,1,2zebxfxc,14,bargaining_tdl_main,Decision,1779186113,1,0,0
0giczgk3,1,2zebxfxc,15,bargaining_tdl_main,ResultsWaitPage,1779186113,1,0,1
0giczgk3,6,ru3im06t,15,bargaining_tdl_main,ResultsWaitPage,1779186113,1,0,1
0giczgk3,7,538kv4h4,15,bargaining_tdl_main,ResultsWaitPage,1779186113,1,0,1
0giczgk3,1,2zebxfxc,16,bargaining_tdl_main,Results,1779186115,1,0,0
0giczgk3,1,2zebxfxc,18,bargaining_tdl_part3,InstructionsPart3,1779186122,1,0,0
0giczgk3,7,538kv4h4,16,bargaining_tdl_main,Results,1779186124,1,0,0
0giczgk3,7,538kv4h4,18,bargaining_tdl_part3,InstructionsPart3,1779186129,1,0,0
0giczgk3,6,ru3im06t,16,bargaining_tdl_main,Results,1779186132,1,0,0
0giczgk3,6,ru3im06t,18,bargaining_tdl_part3,InstructionsPart3,1779186137,1,0,0
0giczgk3,6,ru3im06t,20,bargaining_tdl_part3,ResultsPart3,1779186139,1,0,0
0giczgk3,7,538kv4h4,20,bargaining_tdl_part3,ResultsPart3,1779186142,1,0,0
0giczgk3,1,2zebxfxc,20,bargaining_tdl_part3,ResultsPart3,1779186144,1,0,0
0giczgk3,1,2zebxfxc,21,bargaining_tdl_survey,SurveyIntro,1779186146,1,0,0
0giczgk3,1,2zebxfxc,22,bargaining_tdl_survey,SurveyQuestions,1779186157,1,0,0
0giczgk3,7,538kv4h4,21,bargaining_tdl_survey,SurveyIntro,1779186161,1,0,0
0giczgk3,7,538kv4h4,22,bargaining_tdl_survey,SurveyQuestions,1779186175,1,0,0
0giczgk3,7,538kv4h4,23,bargaining_tdl_survey,SurveyScaleIntro,1779186176,1,0,0
0giczgk3,7,538kv4h4,24,bargaining_tdl_survey,SurveyPage4,1779186180,1,0,0
0giczgk3,7,538kv4h4,25,bargaining_tdl_survey,SurveyPage5,1779186183,1,0,0
0giczgk3,7,538kv4h4,26,bargaining_tdl_survey,SurveyPage6,1779186185,1,0,0
0giczgk3,7,538kv4h4,27,bargaining_tdl_survey,SurveyPage7,1779186187,1,0,0
0giczgk3,7,538kv4h4,28,bargaining_tdl_survey,SurveyPage8,1779186189,1,0,0
0giczgk3,7,538kv4h4,29,bargaining_tdl_survey,SurveyPage9,1779186192,1,0,0
0giczgk3,7,538kv4h4,30,bargaining_tdl_survey,SurveyPage10,1779186196,1,0,0
0giczgk3,1,2zebxfxc,23,bargaining_tdl_survey,SurveyScaleIntro,1779186203,1,0,0
0giczgk3,6,ru3im06t,21,bargaining_tdl_survey,SurveyIntro,1779186205,1,0,0
0giczgk3,6,ru3im06t,22,bargaining_tdl_survey,SurveyQuestions,1779186220,1,0,0
0giczgk3,6,ru3im06t,23,bargaining_tdl_survey,SurveyScaleIntro,1779186222,1,0,0
0giczgk3,6,ru3im06t,24,bargaining_tdl_survey,SurveyPage4,1779186225,1,0,0
0giczgk3,6,ru3im06t,25,bargaining_tdl_survey,SurveyPage5,1779186227,1,0,0
0giczgk3,1,2zebxfxc,24,bargaining_tdl_survey,SurveyPage4,1779186231,1,0,0
0giczgk3,1,2zebxfxc,25,bargaining_tdl_survey,SurveyPage5,1779186233,1,0,0
0giczgk3,1,2zebxfxc,26,bargaining_tdl_survey,SurveyPage6,1779186236,1,0,0
0giczgk3,1,2zebxfxc,27,bargaining_tdl_survey,SurveyPage7,1779186238,1,0,0
0giczgk3,1,2zebxfxc,28,bargaining_tdl_survey,SurveyPage8,1779186241,1,0,0
0giczgk3,1,2zebxfxc,29,bargaining_tdl_survey,SurveyPage9,1779186244,1,0,0
0giczgk3,6,ru3im06t,26,bargaining_tdl_survey,SurveyPage6,1779186248,1,0,0
0giczgk3,6,ru3im06t,27,bargaining_tdl_survey,SurveyPage7,1779186250,1,0,0
0giczgk3,6,ru3im06t,28,bargaining_tdl_survey,SurveyPage8,1779186253,1,0,0
0giczgk3,6,ru3im06t,29,bargaining_tdl_survey,SurveyPage9,1779186256,1,0,0
0giczgk3,6,ru3im06t,30,bargaining_tdl_survey,SurveyPage10,1779186262,1,0,0
0giczgk3,1,2zebxfxc,30,bargaining_tdl_survey,SurveyPage10,1779186269,1,0,0
0giczgk3,8,4u7tqnwt,0,,InitializeParticipant,1779186295,1,0,0
0giczgk3,9,5pol3kby,0,,InitializeParticipant,1779186298,1,0,0
0giczgk3,9,5pol3kby,1,bargaining_tdl_intro,Welcome,1779186300,1,0,0
0giczgk3,9,5pol3kby,2,bargaining_tdl_intro,InstructionsPart1,1779186303,1,0,0
0giczgk3,9,5pol3kby,3,bargaining_tdl_intro,ControlQuestionsAttempt1,1779186325,1,0,0
0giczgk3,8,4u7tqnwt,1,bargaining_tdl_intro,Welcome,1779186338,1,0,0
0giczgk3,8,4u7tqnwt,2,bargaining_tdl_intro,InstructionsPart1,1779186342,1,0,0
0giczgk3,8,4u7tqnwt,3,bargaining_tdl_intro,ControlQuestionsAttempt1,1779186358,1,0,0
0giczgk3,5,i3h1lkft,1,bargaining_tdl_intro,Welcome,1779186361,1,0,0
0giczgk3,5,i3h1lkft,2,bargaining_tdl_intro,InstructionsPart1,1779186365,1,0,0
0giczgk3,5,i3h1lkft,3,bargaining_tdl_intro,ControlQuestionsAttempt1,1779186388,1,0,0
0giczgk3,5,i3h1lkft,9,bargaining_tdl_main,GroupingAfterControlQuestions,1779186391,1,0,1
0giczgk3,8,4u7tqnwt,9,bargaining_tdl_main,GroupingAfterControlQuestions,1779186391,1,0,1
0giczgk3,9,5pol3kby,9,bargaining_tdl_main,GroupingAfterControlQuestions,1779186391,1,0,1
0giczgk3,5,i3h1lkft,10,bargaining_tdl_main,Chat,1779186410,1,0,0
0giczgk3,9,5pol3kby,10,bargaining_tdl_main,Chat,1779186429,1,0,0
0giczgk3,8,4u7tqnwt,10,bargaining_tdl_main,Chat,1779186430,1,0,0
0giczgk3,9,5pol3kby,11,bargaining_tdl_main,Signals,1779186433,1,0,0
0giczgk3,5,i3h1lkft,11,bargaining_tdl_main,Signals,1779186439,1,0,0
0giczgk3,8,4u7tqnwt,11,bargaining_tdl_main,Signals,1779186443,1,0,0
0giczgk3,5,i3h1lkft,13,bargaining_tdl_main,DataMappingWaitPage,1779186444,1,0,1
0giczgk3,8,4u7tqnwt,13,bargaining_tdl_main,DataMappingWaitPage,1779186444,1,0,1
0giczgk3,9,5pol3kby,13,bargaining_tdl_main,DataMappingWaitPage,1779186444,1,0,1
0giczgk3,8,4u7tqnwt,14,bargaining_tdl_main,Decision,1779186451,1,0,0
0giczgk3,5,i3h1lkft,14,bargaining_tdl_main,Decision,1779186459,1,0,0
0giczgk3,9,5pol3kby,14,bargaining_tdl_main,Decision,1779186468,1,0,0
0giczgk3,5,i3h1lkft,15,bargaining_tdl_main,ResultsWaitPage,1779186469,1,0,1
0giczgk3,8,4u7tqnwt,15,bargaining_tdl_main,ResultsWaitPage,1779186469,1,0,1
0giczgk3,9,5pol3kby,15,bargaining_tdl_main,ResultsWaitPage,1779186469,1,0,1
0giczgk3,9,5pol3kby,16,bargaining_tdl_main,Results,1779186471,1,0,0
0giczgk3,8,4u7tqnwt,16,bargaining_tdl_main,Results,1779186474,1,0,0
0giczgk3,5,i3h1lkft,16,bargaining_tdl_main,Results,1779186478,1,0,0
0giczgk3,9,5pol3kby,18,bargaining_tdl_part3,InstructionsPart3,1779186488,1,0,0
0giczgk3,8,4u7tqnwt,18,bargaining_tdl_part3,InstructionsPart3,1779186492,1,0,0
0giczgk3,8,4u7tqnwt,20,bargaining_tdl_part3,ResultsPart3,1779186495,1,0,0
0giczgk3,9,5pol3kby,20,bargaining_tdl_part3,ResultsPart3,1779186497,1,0,0
0giczgk3,5,i3h1lkft,18,bargaining_tdl_part3,InstructionsPart3,1779186503,1,0,0
0giczgk3,5,i3h1lkft,20,bargaining_tdl_part3,ResultsPart3,1779186504,1,0,0
0giczgk3,9,5pol3kby,21,bargaining_tdl_survey,SurveyIntro,1779186507,1,0,0
0giczgk3,8,4u7tqnwt,21,bargaining_tdl_survey,SurveyIntro,1779186510,1,0,0
0giczgk3,8,4u7tqnwt,22,bargaining_tdl_survey,SurveyQuestions,1779186523,1,0,0
0giczgk3,9,5pol3kby,22,bargaining_tdl_survey,SurveyQuestions,1779186535,1,0,0
0giczgk3,5,i3h1lkft,21,bargaining_tdl_survey,SurveyIntro,1779186538,1,0,0
0giczgk3,5,i3h1lkft,22,bargaining_tdl_survey,SurveyQuestions,1779186549,1,0,0
0giczgk3,9,5pol3kby,23,bargaining_tdl_survey,SurveyScaleIntro,1779186552,1,0,0
0giczgk3,8,4u7tqnwt,23,bargaining_tdl_survey,SurveyScaleIntro,1779186555,1,0,0
0giczgk3,8,4u7tqnwt,24,bargaining_tdl_survey,SurveyPage4,1779186557,1,0,0
0giczgk3,8,4u7tqnwt,25,bargaining_tdl_survey,SurveyPage5,1779186560,1,0,0
0giczgk3,8,4u7tqnwt,26,bargaining_tdl_survey,SurveyPage6,1779186563,1,0,0
0giczgk3,8,4u7tqnwt,27,bargaining_tdl_survey,SurveyPage7,1779186565,1,0,0
0giczgk3,8,4u7tqnwt,28,bargaining_tdl_survey,SurveyPage8,1779186568,1,0,0
0giczgk3,8,4u7tqnwt,29,bargaining_tdl_survey,SurveyPage9,1779186570,1,0,0
0giczgk3,8,4u7tqnwt,30,bargaining_tdl_survey,SurveyPage10,1779186576,1,0,0
5ziyazqd,1,1b64tita,0,,InitializeParticipant,1779187159,1,0,0
brf496k2,1,0njxfr1b,0,,InitializeParticipant,1779187367,1,0,0
brf496k2,1,0njxfr1b,1,bargaining_tdl_intro,Welcome,1779187374,1,0,0
brf496k2,1,0njxfr1b,2,bargaining_tdl_intro,InstructionsPart1,1779187383,1,0,0
el73t6hp,1,opt0r6qy,0,,InitializeParticipant,1779187448,1,0,0
el73t6hp,2,p3wi5j2i,0,,InitializeParticipant,1779187449,1,0,0
el73t6hp,3,dx0ls2i4,0,,InitializeParticipant,1779187449,1,0,0
el73t6hp,1,opt0r6qy,1,bargaining_tdl_intro,Welcome,1779187452,1,0,0
el73t6hp,1,opt0r6qy,2,bargaining_tdl_intro,InstructionsPart1,1779187454,1,0,0
el73t6hp,1,opt0r6qy,3,bargaining_tdl_intro,ControlQuestionsAttempt1,1779187466,1,0,0
el73t6hp,2,p3wi5j2i,1,bargaining_tdl_intro,Welcome,1779187469,1,0,0
el73t6hp,2,p3wi5j2i,2,bargaining_tdl_intro,InstructionsPart1,1779187472,1,0,0
el73t6hp,2,p3wi5j2i,3,bargaining_tdl_intro,ControlQuestionsAttempt1,1779187483,1,0,0
el73t6hp,3,dx0ls2i4,1,bargaining_tdl_intro,Welcome,1779187488,1,0,0
el73t6hp,3,dx0ls2i4,2,bargaining_tdl_intro,InstructionsPart1,1779187490,1,0,0
el73t6hp,3,dx0ls2i4,3,bargaining_tdl_intro,ControlQuestionsAttempt1,1779187503,1,0,0
el73t6hp,1,opt0r6qy,9,bargaining_tdl_main,GroupingAfterControlQuestions,1779187503,1,0,1
el73t6hp,2,p3wi5j2i,9,bargaining_tdl_main,GroupingAfterControlQuestions,1779187503,1,0,1
el73t6hp,3,dx0ls2i4,9,bargaining_tdl_main,GroupingAfterControlQuestions,1779187503,1,0,1
el73t6hp,3,dx0ls2i4,10,bargaining_tdl_main,Chat,1779187618,1,0,0
el73t6hp,2,p3wi5j2i,10,bargaining_tdl_main,Chat,1779187623,1,0,0
el73t6hp,2,p3wi5j2i,11,bargaining_tdl_main,Signals,1779187626,1,0,0
el73t6hp,1,opt0r6qy,10,bargaining_tdl_main,Chat,1779187626,1,1,0
el73t6hp,3,dx0ls2i4,11,bargaining_tdl_main,Signals,1779187630,1,0,0
el73t6hp,1,opt0r6qy,11,bargaining_tdl_main,Signals,1779187647,1,0,0
el73t6hp,1,opt0r6qy,13,bargaining_tdl_main,DataMappingWaitPage,1779187647,1,0,1
el73t6hp,2,p3wi5j2i,13,bargaining_tdl_main,DataMappingWaitPage,1779187647,1,0,1
el73t6hp,3,dx0ls2i4,13,bargaining_tdl_main,DataMappingWaitPage,1779187647,1,0,1
el73t6hp,1,opt0r6qy,14,bargaining_tdl_main,Decision,1779187651,1,0,0
el73t6hp,3,dx0ls2i4,14,bargaining_tdl_main,Decision,1779187654,1,0,0
el73t6hp,2,p3wi5j2i,14,bargaining_tdl_main,Decision,1779187657,1,0,0
el73t6hp,1,opt0r6qy,15,bargaining_tdl_main,ResultsWaitPage,1779187658,1,0,1
el73t6hp,3,dx0ls2i4,15,bargaining_tdl_main,ResultsWaitPage,1779187658,1,0,1
el73t6hp,2,p3wi5j2i,15,bargaining_tdl_main,ResultsWaitPage,1779187658,1,0,1
el73t6hp,1,opt0r6qy,16,bargaining_tdl_main,Results,1779187662,1,0,0
el73t6hp,3,dx0ls2i4,16,bargaining_tdl_main,Results,1779187664,1,0,0
el73t6hp,2,p3wi5j2i,16,bargaining_tdl_main,Results,1779187666,1,0,0
el73t6hp,2,p3wi5j2i,18,bargaining_tdl_part3,InstructionsPart3,1779187669,1,0,0
el73t6hp,3,dx0ls2i4,18,bargaining_tdl_part3,InstructionsPart3,1779187672,1,0,0
el73t6hp,1,opt0r6qy,18,bargaining_tdl_part3,InstructionsPart3,1779187675,1,0,0
el73t6hp,1,opt0r6qy,20,bargaining_tdl_part3,ResultsPart3,1779187677,1,0,0
el73t6hp,1,opt0r6qy,21,bargaining_tdl_survey,SurveyIntro,1779187679,1,0,0
el73t6hp,1,opt0r6qy,22,bargaining_tdl_survey,SurveyQuestions,1779187690,1,0,0
el73t6hp,1,opt0r6qy,23,bargaining_tdl_survey,SurveyScaleIntro,1779187691,1,0,0
el73t6hp,1,opt0r6qy,24,bargaining_tdl_survey,SurveyPage4,1779187693,1,0,0
el73t6hp,1,opt0r6qy,25,bargaining_tdl_survey,SurveyPage5,1779187695,1,0,0
el73t6hp,1,opt0r6qy,26,bargaining_tdl_survey,SurveyPage6,1779187697,1,0,0
el73t6hp,1,opt0r6qy,27,bargaining_tdl_survey,SurveyPage7,1779187698,1,0,0
el73t6hp,1,opt0r6qy,28,bargaining_tdl_survey,SurveyPage8,1779187700,1,0,0
el73t6hp,1,opt0r6qy,29,bargaining_tdl_survey,SurveyPage9,1779187703,1,0,0
el73t6hp,1,opt0r6qy,30,bargaining_tdl_survey,SurveyPage10,1779187707,1,0,0
el73t6hp,3,dx0ls2i4,20,bargaining_tdl_part3,ResultsPart3,1779187715,1,0,0
el73t6hp,3,dx0ls2i4,21,bargaining_tdl_survey,SurveyIntro,1779187716,1,0,0
el73t6hp,3,dx0ls2i4,22,bargaining_tdl_survey,SurveyQuestions,1779187727,1,0,0
el73t6hp,3,dx0ls2i4,23,bargaining_tdl_survey,SurveyScaleIntro,1779187728,1,0,0
el73t6hp,3,dx0ls2i4,24,bargaining_tdl_survey,SurveyPage4,1779187730,1,0,0
el73t6hp,3,dx0ls2i4,25,bargaining_tdl_survey,SurveyPage5,1779187732,1,0,0
el73t6hp,3,dx0ls2i4,26,bargaining_tdl_survey,SurveyPage6,1779187734,1,0,0
el73t6hp,3,dx0ls2i4,27,bargaining_tdl_survey,SurveyPage7,1779187737,1,0,0
el73t6hp,3,dx0ls2i4,28,bargaining_tdl_survey,SurveyPage8,1779187739,1,0,0
el73t6hp,3,dx0ls2i4,29,bargaining_tdl_survey,SurveyPage9,1779187740,1,0,0
el73t6hp,3,dx0ls2i4,30,bargaining_tdl_survey,SurveyPage10,1779187749,1,0,0
el73t6hp,2,p3wi5j2i,20,bargaining_tdl_part3,ResultsPart3,1779187756,1,0,0
el73t6hp,2,p3wi5j2i,21,bargaining_tdl_survey,SurveyIntro,1779187759,1,0,0
el73t6hp,2,p3wi5j2i,22,bargaining_tdl_survey,SurveyQuestions,1779187769,1,0,0
el73t6hp,2,p3wi5j2i,23,bargaining_tdl_survey,SurveyScaleIntro,1779187771,1,0,0
el73t6hp,2,p3wi5j2i,24,bargaining_tdl_survey,SurveyPage4,1779187797,1,0,0
el73t6hp,2,p3wi5j2i,25,bargaining_tdl_survey,SurveyPage5,1779187799,1,0,0
el73t6hp,2,p3wi5j2i,26,bargaining_tdl_survey,SurveyPage6,1779187801,1,0,0
el73t6hp,2,p3wi5j2i,27,bargaining_tdl_survey,SurveyPage7,1779187803,1,0,0
el73t6hp,2,p3wi5j2i,28,bargaining_tdl_survey,SurveyPage8,1779187805,1,0,0
el73t6hp,2,p3wi5j2i,29,bargaining_tdl_survey,SurveyPage9,1779187806,1,0,0
el73t6hp,2,p3wi5j2i,30,bargaining_tdl_survey,SurveyPage10,1779187811,1,0,0
eegn68o9,1,iq1yi77u,0,,InitializeParticipant,1779189348,1,0,0
eegn68o9,4,z20gwqdu,0,,InitializeParticipant,1779189354,1,0,0
eegn68o9,5,1evej7gn,0,,InitializeParticipant,1779189354,1,0,0
eegn68o9,2,gpya7t9r,0,,InitializeParticipant,1779189354,1,0,0
eegn68o9,3,rvnhag7n,0,,InitializeParticipant,1779189355,1,0,0
eegn68o9,7,s3g3i02t,0,,InitializeParticipant,1779189355,1,0,0
eegn68o9,10,z24cf6fs,0,,InitializeParticipant,1779189355,1,0,0
eegn68o9,6,miqri3hi,0,,InitializeParticipant,1779189355,1,0,0
eegn68o9,8,eutuv8ct,0,,InitializeParticipant,1779189355,1,0,0
eegn68o9,9,1w77s6ru,0,,InitializeParticipant,1779189355,1,0,0
eegn68o9,11,armln33o,0,,InitializeParticipant,1779189355,1,0,0
eegn68o9,12,294bzyjf,0,,InitializeParticipant,1779189355,1,0,0
eegn68o9,13,acq3llui,0,,InitializeParticipant,1779189355,1,0,0
eegn68o9,14,uqtljjy8,0,,InitializeParticipant,1779189355,1,0,0
eegn68o9,15,l8aj9b7b,0,,InitializeParticipant,1779189355,1,0,0
eegn68o9,19,7sh4wsob,0,,InitializeParticipant,1779189391,1,0,0
eegn68o9,18,iharzy3s,0,,InitializeParticipant,1779189391,1,0,0
eegn68o9,20,8g3ako02,0,,InitializeParticipant,1779189391,1,0,0
eegn68o9,16,ijwyuhp9,0,,InitializeParticipant,1779189391,1,0,0
eegn68o9,21,8i9vw5ss,0,,InitializeParticipant,1779189391,1,0,0
eegn68o9,23,0oby6q2d,0,,InitializeParticipant,1779189391,1,0,0
eegn68o9,17,s6cygvjc,0,,InitializeParticipant,1779189391,1,0,0
eegn68o9,22,qsub7p42,0,,InitializeParticipant,1779189391,1,0,0
eegn68o9,25,2z80v124,0,,InitializeParticipant,1779189391,1,0,0
eegn68o9,24,iz4palld,0,,InitializeParticipant,1779189391,1,0,0
